GeneID,GeneName
121214,DR9C7
57018,CCNL1
11173,ATS7
29015,S43A3
1636,ACE
1437,CSF2
23066,CAND2
100101467,ZSC30
8450,CUL4B
10982,MARE2
283807,FXL22
64146,DEFM
92105,INT4
4205,MEF2A
56138,PCDAB
3216,HXB6
24141,LAMP5
8568,RRP1
64641,COE2
64375,IKZF4
54988,ACSM5
4357,THTM
220965,FA13C
115352,FCRL3
139324,HDX
8513,LIPF
1995,ELAV3
84569,LYZL1
56145,PCDA3
23204,AR6P1
56888,KCMF1
4653,MYOC
386681,KR108
2324,VGFR3
6159,RL29
1284,CO4A2
84650,EBPL
788,MCAT
54626,HES2
5188,GATB
3207,HXA11
50512,PDXL2
150472,ZNG1B
810,CALL3
8209,GAL3A
286,ANK1
6693,LEUK
2492,FSHR
285600,K0825
5297,PI4KA
5321,PA24A
3953,LEPR
6461,SHB
25841,ABTB2
27294,DHDH
50632,CALY
9690,UBE3C
29122,TSP50
23595,ORC3
28966,SNX24
90850,ZN598
91319,DERL3
51566,ARMX3
2675,GFRA2
7464,COR2A
64800,EFCB6
79847,MF13A
7709,ZBT17
1400,DPYL1
146754,DYH2
53834,FGRL1
80207,OPA3
29943,PADI1
267012,DAOA
730291,ZN735
400823,F177B
27429,HTRA2
84464,SLX4
582,BBS1
143384,CACL1
60487,TRM11
84289,ING5
139728,KCC1B
8541,LIPA3
10039,PARP3
54680,BCD1
4147,MATN2
2553,GABP1
729540,RGPD5
164045,HFM1
10681,GNB5
51606,VATH
353355,ZN233
122011,KC1AL
5793,PTPRG
55293,UEVLD
441381,LRC24
342357,ZKSC2
55862,ECHD1
414157,CJ062
79716,PEPL1
4635,MYL4
60494,CCD81
9926,LGAT1
64856,VWA1
57520,HECW2
57106,NAT14
221143,EFMT1
342527,SMTL2
3620,I23O1
394263,MUC21
9397,NMT2
120935,CCD38
51111,KMT5B
55180,LINES
55885,LMO3
138255,CFA95
51206,GPVI
55503,TRPV6
554235,ASPDH
9104,RGN
123720,WHAMM
55531,ELMD1
64090,G3ST2
387597,ILDR2
26280,IRPL2
10325,RRAGB
4149,MAX
26091,HERC4
2878,GPX3
685,BTC
114822,RHPN1
51287,COA4
6713,ERG1
5174,NHRF3
80741,LY65C
5324,PLAG1
23023,TMCC1
347731,LRRT3
53616,ADA22
1594,CP27B
148170,BORG3
144402,CPNE8
5178,PEG3
54058,CU058
118487,CHCH1
2145,EZH1
817,KCC2D
23548,TTC33
57157,PHTF2
5288,P3C2G
84126,ATRIP
80758,PRR7
800,CALD1
8467,SMCA5
8856,NR1I2
78987,CREL1
10730,YMEL1
90634,N42L1
9187,NCKX1
10407,SG11B
26609,VCX1
100008586,GAGE7
51649,RT23
137994,LETM2
401612,S2553
55722,CEP72
390061,O51Q1
55133,SRBD1
948,CD36
8428,STK24
10036,CAF1A
8809,IL18R
84769,M17L2
54458,PRR13
7137,TNNI3
6013,REL1
57186,RGPA2
202052,DJC18
4734,NEDD4
57511,COG6
10922,FASTK
6704,SPR2E
11006,LIRB4
25791,NGEF
51776,M3K20
57097,PAR11
2268,FGR
541466,CT451
119391,GSTO2
3229,HXC13
6489,SIA8A
114026,ZIM3
54729,NKX11
9570,GOSR2
78989,COL11
25771,TB22A
56135,PCDC1
150368,SESQ2
6674,SPAG1
613227,HIG1C
9956,HS3S2
387496,RSLBA
283652,NCKX5
84524,ZC3H8
6345,SRCA
29949,IL19
1026,CDN1A
65244,SPAS2
10015,PDC6I
79819,DNAI4
57050,SAS10
51108,METL9
389792,IER5L
84947,SRAC1
5331,PLCB3
9147,NEMF
10468,FST
2012,EMP1
56114,PCDG1
11194,MITOS
89927,MERB1
339230,CC137
245911,D108B
254827,NADL2
2005,ELK4
389852,LYZL5
84073,MYBPP
2631,NIPS2
4166,CHST6
8625,RFXK
2701,CXA4
474383,HAP40
5719,PSD13
202915,T184A
7776,ZN236
337979,KR221
11226,GALT6
27440,HDHD5
771,CAH12
7113,TMPS2
6792,CDKL5
222967,R10B2
84224,NBPF3
84254,KKCC1
6326,SCN2A
55957,LIN37
8936,WASF1
4159,MC3R
79616,CCNJL
518,AT5G3
2888,GRB14
51557,LGSN
25876,SPEF1
667,DYST
7056,TRBM
51750,RTEL1
4160,MC4R
196483,EF2KT
9542,NRG2
79833,GEMI6
10427,SC24B
84366,PRAC1
10300,KTNB1
347527,ARSH
2940,GSTA3
11279,KLF8
116369,S26A8
152206,CCD13
342618,SLN14
6520,4F2
222008,VTM2A
90025,UBE3D
123036,TAC2N
11283,CP4F8
6949,TCOF
5825,ABCD3
6307,MSMO1
2891,GRIA2
81890,TGT
64072,CAD23
79581,S52A2
81327,O4A16
57786,RBAK
256957,HEAT9
10278,EFS
2980,GUC2A
57684,ZBT26
23284,AGRL3
8602,NOP14
392509,AR13A
6582,S22A2
151613,TTC14
284695,ZN326
399818,EFMT2
57863,CADM3
55628,ZN407
84083,ZRAB3
80731,THS7B
257194,NEGR1
6656,SOX1
203102,ADA32
285313,IGS10
7050,TGIF1
390036,O52K1
995,MPIP3
10291,SF3A1
196477,CCER1
4109,MAGAA
94101,ORML1
1358,CBPA2
80308,FAD1
6442,SGCA
1621,DOPO
80011,PIP30
26683,OR4F3
148811,P20D1
110599583,ECE2
79295,OR5H6
2826,CCR10
27134,ZO3
7405,UVRAG
283383,AGRD1
23545,VPP2
200014,C2D1B
3670,ISL1
768206,PRCD
9587,MD2BP
3777,KCNK3
3096,ZEP1
83657,DLRB2
5676,PSG7
6337,SCNNA
2741,GLRA1
4038,LRP4
125476,IN80C
64283,ARG28
5970,TF65
1489,CTF1
192668,CYS1
55367,PIDD1
5238,AGM1
85012,TCAL3
5286,P3C2A
8620,NPFF
6341,SCO1
488,AT2A2
6672,SP100
94239,H2AV
58508,KMT2C
5624,PROC
9659,MYOME
64108,RTP4
128821,CST9L
6285,S100B
22977,ARK73
127391,TMCO2
125058,TBC16
10916,MAGD2
92999,ZBT47
2850,GPR27
56658,TRI39
259290,T2R31
23334,SZT2
11221,DUS10
387522,PDES1
642658,SCX
11093,ATS13
2548,LYAG
10282,BET1
11030,RBPMS
55954,ZMAT5
25911,DPCD
3305,HS71L
9737,GASP1
23275,OFUT2
7626,ZN75D
10137,RBM12
219621,CBCO1
4982,TR11B
255374,MBLC1
220963,MOT9
153657,TT23L
5954,RCN1
6708,SPTA1
84059,AGRV1
386677,KR101
5627,PROS
493911,PHOP2
80235,PIGZ
91801,ALKB8
23200,AT11B
6363,CCL19
56920,SEM3G
8527,DGKD
128061,CA131
2583,B4GN1
846,CASR
4330,MN1
741,ZNHI2
23335,WDR7
2315,MAR1
120356739,LRC51
3778,KCMA1
6571,VMAT2
286207,CF157
57505,SYAM
1109,AK1C4
2135,EXTL2
284417,T150B
115795,FACOS
55317,AP5S1
152940,SMIP2
54148,RM39
11119,BT3A1
729475,R51A2
104,RED1
254394,MCM9
51501,HIKES
3481,IGF2
1523,CUX1
50616,IL22
84624,FNDC1
10658,CELF1
1660,DHX9
25802,LMOD1
84889,CTR3
4692,NECD
8654,PDE5A
55275,VPS53
51161,CC018
26211,OR2F1
144233,BN3D2
9149,DYR1B
7174,TPP2
26585,GREM1
80032,ZN556
51805,COQ3
55076,TM45A
11009,IL24
113235,PCFT
728858,CL071
147965,FA98C
90627,STA13
55176,S61A2
23648,SSBP3
84929,FBCD1
913,CD1E
204851,HIPK1
131408,F131A
57621,ZBTB2
284,ANGP1
259296,T2R50
131566,DCBD2
129303,T150A
161436,EMAL5
340542,BEX5
114788,CSMD3
23254,KAZRN
57787,MARK4
89882,TPD55
23112,TNR6B
5046,PCSK6
1795,DOCK3
7477,WNT7B
222662,LHPL5
26039,CREST
27346,SGMR2
10249,GLYAT
83758,RET5
83872,HMCN1
23126,POGZ
2618,PUR2
8976,WASL
4607,MYPC3
9687,GREB1
3283,3BHS1
4649,MYO9A
10806,SDCG8
100289087,TSPY1
2318,FLNC
340069,F170A
1452,KC1A
9032,T4S5
57697,FANCM
25852,ARMC8
283129,MAJIN
7691,ZN132
8634,RTCA
59352,LGR6
10637,LFTY1
3856,K2C8
84669,UBP32
84734,F167B
713,C1QB
613212,CTXN3
54106,TLR9
54953,ODR4
6450,SH3BG
3948,LDHC
51224,ELOA2
54059,YBEY
956,ENTP3
5339,PLEC
43847,KLK14
1378,CR1
64397,ZN106
4210,MEFV
79570,NKAI1
3320,HS90A
64848,YTDC2
11214,AKP13
775,CAC1C
4352,TPOR
283748,PA24D
83875,BCDO2
22876,SAC2
254910,LCE5A
7013,TERF1
378949,RBY1D
339512,CC190
55164,SHQ1
8555,CC14B
51308,REEP2
3798,KIF5A
64763,ZN574
9913,ST65G
284948,SH2D6
839,CASP6
353288,K1C26
65125,WNK1
26093,CCDC9
340990,OTOG
2140,EYA3
80174,DBF4B
2901,GRIK5
653583,PHLB3
2774,GNAL
43849,KLK12
503835,DUXA
200523,SMIP9
27324,TOX3
728229,T191B
60468,BACH2
80070,ATS20
80194,TM134
79949,PKHS1
1580,CP4B1
5971,RELB
55818,KDM3A
348801,LNP1
389058,SP5
954,ENTP2
56521,DJC12
337960,KR133
646,BNC1
100287932,TIM23
4216,M3K4
57482,CRACD
140596,D104A
54438,GFOD1
22828,SCAF8
5567,KAPCB
22808,RASM
285093,RTP5
199,AIF1
81689,ISCA1
11065,UBE2C
9731,CE104
486,ATNG
81615,TM163
196527,ANO6
3890,KRT84
11200,CHK2
666,BOK
23291,FBW1B
79679,VTCN1
119467,CLRN3
56063,TM234
25962,VIR
4588,MUC6
84321,THOC3
2303,FOXC2
5653,KLK6
3824,KLRD1
340895,MALR1
23704,KCNE4
55521,TRI36
81833,SACA1
23476,BRD4
140732,SUN5
5106,PCKGM
64838,FNDC4
57143,ADCK1
25870,SUMF2
284827,KR134
219790,RTKN2
3161,HMMR
27295,PDLI3
57502,NLGNX
64949,RT26
284451,CMA1D
121536,AEBP2
163,AP2B1
22902,RUFY3
326340,ZAR1
90139,TSN18
50810,HDGR3
408050,NOMO3
55022,PCLI1
7429,VILI
161582,DAAF4
5818,NECT1
140707,BRI3B
93611,FBX44
5345,A2AP
138802,O13C8
5682,PSA1
10495,ENOX2
29100,TM208
64839,FXL17
374819,L37A3
24140,TRM7
144125,O2AG1
84230,LRC8C
220136,CFA53
83896,KRA31
146183,OTOAN
339778,CMI2C
9340,GLP2R
7789,ZXDA
23302,WSCD1
26707,OR2J2
477,AT1A2
199964,TMM61
343563,O2T29
81793,TLR10
79446,WDR25
5470,PPE2
26256,CABYR
26648,O7E24
8852,AKAP4
51389,RWDD1
389170,LEKR1
221491,SIM29
55187,VP13D
140545,RNF32
259230,SMS1
54511,HMGC2
5587,KPCD1
378950,RBY1E
4036,LRP2
3746,KCNC1
3061,OX1R
7054,TY3H
51096,UTP18
3617,IMPG1
98,ACYP2
1757,SARDH
4336,MOBP
163227,ZN100
54468,MIOS
5024,P2RX3
4899,NRF1
345193,LRIT3
1135,ACHA2
654502,IQCJ
55630,S39A4
9543,IGDC3
8692,HYAL2
197,FETUA
55558,PLXA3
353143,LCE3B
10531,PREP
51227,PIGP
2202,FBLN3
7348,UPK1B
64137,ABCG4
90427,BMF
124936,NEUFC
9497,S4A7
53345,TM6S2
10894,LYVE1
129642,MBOA2
148738,RGMC
1036,CDO1
27235,COQ2
55627,NSMA3
2298,FOXD4
2914,GRM4
79879,CC134
5521,2ABB
84696,ABHD1
10629,TAF6L
472,ATM
8688,KRT37
253190,SEHL2
23584,VSIG2
253314,I4E1B
26206,SPAG8
4753,NELL2
6892,TPSN
114883,OSBL9
4486,RON
112744,IL17F
90485,ZN835
7046,TGFR1
10957,PNRC1
4102,MAGA3
57558,UBP35
9063,PIAS2
7148,TENX
22869,ZN510
2639,GCDH
8882,ZPR1
5570,IPKB
352909,DAAF3
84277,DJC30
23410,SIR3
6787,NEK4
552900,BOLA2
25927,CNRP1
3691,ITB4
165904,XIRP1
165100,TEX44
116534,MRGRE
51499,TRIA1
81669,CCNL2
54014,BRWD1
9575,CLOCK
122740,OR4KE
90843,TCAL8
5255,KPB1
5313,KPYR
2017,SRC8
778,CAC1F
3569,IL6
5968,REG1B
5832,P5CS
121793,TEX29
54928,IMPA3
342132,ZN774
25912,CA043
79696,ZC21C
84816,RT4I1
340529,PAP1M
81926,AB17A
113000,RUSD1
399687,MY18A
56109,PCDG6
7374,UNG
3832,KIF11
57758,SCUB2
84749,UBP30
2354,FOSB
81930,KI18A
359,AQP2
59307,SIGIR
92259,KGD4
10113,SEC12
116987,AGAP1
128861,BPIA3
669,PMGE
94032,CK2N2
154141,MBOA1
84709,HUMMR
144568,A2ML1
345651,ACTBL
27306,HPGDS
26260,FBX25
9452,ITM2A
142910,LIPJ
138882,OR1N2
64518,TEKT3
80139,ZN703
3987,LIMS1
100132916,SHL2B
3400,ID4
4975,OMP
57662,CAMP3
79774,GRTP1
6045,RING2
56106,PCDGA
53981,CPSF2
4012,LCAP
26005,C2CD3
7352,UCP3
54941,RN125
5876,PGTB2
343521,DYLT4
2931,GSK3A
10579,TACC2
80311,KLH15
11334,TUSC2
442319,ZN727
55248,PACC1
1029,CDN2A
84899,TMTC4
3425,IDUA
90594,ZN439
200909,5HT3D
60412,EXOC4
54870,QRIC1
3714,JAG2
84951,TENS4
56112,PCDG3
728957,Z705D
5577,KAP3
7357,CEGT
55131,RBM28
6525,SMTN
132228,LSME2
64900,LPIN3
124857,WFKN2
350383,GP142
585,BBS4
5805,PTPS
56163,RNF17
7784,ZP3
10990,LIRB5
6885,M3K7
51542,VPS54
56915,EXOS5
25833,PO2F3
10100,TSN2
83879,CDCA7
339559,ZFP69
7705,OZF
50855,PAR6A
390261,OR6M1
388552,BL1S3
7079,TIMP4
388939,PCARE
10655,DMRT2
2555,GBRA2
57649,PHF12
171169,SACA4
55811,ADCYA
23336,SYNEM
55150,CS073
431705,ASTL
56946,EMSY
83755,KR412
441670,OR4M1
2044,EPHA5
6606,SMN
9169,SCAFB
4158,ACTHR
64105,CENPK
197342,EME2
285590,SPD2B
79711,IPO4
8722,CATF
84304,NUD22
9716,AQR
140766,ATS14
9670,IPO13
1805,DERM
55615,PRR5
5080,PAX6
255738,PCSK9
388512,CL17A
54978,S35F6
1013,CAD15
468,ATF4
222553,S35F1
57560,IFT80
168451,THAP5
554251,FBX48
26468,LHX6
5563,AAPK2
79172,CENPO
9002,PAR4
441151,T151B
401647,GOG7B
5740,PTGIS
4988,OPRM
9582,ABC3B
6320,CLC11
3093,UBE2K
6920,TCEA3
3200,HXA3
20,ABCA2
257202,GPX6
11016,ATF7
58533,SNX6
138151,NACC2
22807,IKZF2
6469,SHH
55734,ZF64B
10678,B3GN2
55578,SP20H
102724652,CRYAA
11063,SOX30
89858,SIG12
127845,GOT1A
3358,5HT2C
3228,HXC12
4584,MUC3A
26281,FGF20
1406,CRX
23181,DIP2A
7473,WNT3
112752,IFT43
6239,RREB1
253725,WAC2C
80829,ZFP91
4329,MMSA
80705,TSG10
22917,ZP1
7102,TSN7
116255,MOGT1
23071,ERP44
5194,PEX13
4916,NTRK3
5191,PEX7
758,MPPD1
4671,BIRC1
10712,EREP3
139067,SPXN3
154064,ULBP6
56995,TULP4
84144,SYDE2
51073,RM04
80760,ITIH5
115727,GRP4
8218,CLH2
100885850,AASD1
5434,RPAB1
79974,CPED1
8288,PERE
64816,CP343
285641,S36A3
283742,FA98B
7106,TSN4
27300,ZN544
9672,SDC3
7247,TSN
30849,PI3R4
1977,IF4E
55667,DEN4C
2134,EXTL1
84320,ACBD6
652,BMP4
25936,NSL1
9211,LGI1
9270,ITBP1
51116,RT02
223075,ITPI1
10683,DLL3
10458,BAIP2
1539,CYLC2
100133267,D130B
5948,RET2
55212,BBS7
5949,RET3
10840,AL1L1
729627,PR23A
404785,POTEG
134701,RIPP2
54784,ALKB4
57547,ZN624
255758,DYT2B
27067,STAU2
132724,TM11B
23380,SRGP2
375612,LHPL3
115572,TET5B
246181,ARK74
160298,CK042
10650,PLD3A
10446,LRRN2
79864,JHY
51684,SUFU
4773,NFAC2
222865,TM130
348180,CTU2
6683,SPAST
10750,GRAP
10047,CST8
219983,OR4D6
255022,CAHM1
4173,MCM4
283870,BRID5
10286,SPF27
8796,SCEL
494119,SPXN2
26271,FBX5
10845,CLPX
2805,AATC
5309,PITX3
25759,SHC2
7177,TRYB1
1278,CO1A2
4133,MTAP2
11046,S35D2
169792,GLIS3
387707,C2D2B
998,CDC42
119694,O51F2
63976,PRD16
51199,NIN
653247,PRB2
57126,CD177
254552,NUDT8
127124,VATG3
64081,PBLD
91862,MALD3
841,CASP8
4360,MRC1
51513,ETV7
2018,EMX2
64131,XYLT1
80724,ACD10
55065,S52A1
7296,TRXR1
3556,IL1AP
6594,SMCA1
23621,BACE1
84335,AKTS1
81575,APLD1
445,ASSY
55801,IL26
400830,DB132
14,AAMP
10385,BT2A2
1439,IL3RB
84172,RPA2
55329,MNS1
170825,GSX2
408263,FNDC9
54556,ING3
2589,GALT1
79982,DJB14
171425,CLYBL
140469,MYO3B
11099,PTN21
390155,OR5T1
27012,KCNV1
60598,KCNKF
54848,ARH38
389400,GFRAL
224,AL3A2
90423,VATE2
55366,LGR4
5926,ARI4A
6690,ISK1
387990,TO20L
9502,XAGE2
113457,TBA3D
316,AOXA
55612,FERM1
80772,CPTP
90576,ZN799
90167,FRMD7
85302,FBF1
3600,IL15
26248,OR2K2
29842,TF2L1
203522,INT6L
158798,AKA28
84284,NTPCR
9873,FCSD2
285343,TCAIM
6002,RGS12
5179,PENK
23293,EST1A
152330,CNTN4
9462,NGAP
1310,COJA1
9962,S23A2
1749,DLX5
91057,CCD34
23236,PLCB1
55582,KIF27
26164,MTG2
79178,THTPA
6528,SC5A5
4586,MUC5A
403244,O2T35
89874,ODC
203259,F219A
54463,RETR1
25915,NDUF3
368,MRP6
143241,DYDC1
9457,FHL5
219865,OR8G5
412,STS
2621,GAS6
34,ACADM
79092,CAR14
9703,BLTP2
5208,F262
63982,ANO3
10330,CNPY2
6542,CTR2
23138,N4BP3
5274,NEUS
3359,5HT3A
119679,O52J3
58538,MPP4
610,HCN2
246213,VGLU3
15,SNAT
2099,ESR1
203427,S2543
2067,ERCC1
8490,RGS5
202151,RNB3L
51283,BFAR
1607,DGKB
4056,LTC4S
202333,CMYA5
149840,SHLD1
3196,TLX2
8989,TRPA1
28976,ACAD9
7168,TPM1
91369,ANR40
80135,RPF1
23563,CHST5
285016,ALKL2
56894,PLCC
51149,MRNIP
2232,ADRO
123591,TM266
8502,PKP4
9356,S22A6
9890,PLPR4
92421,CHM4C
10280,SGMR1
11081,KERA
129881,CF210
11056,DDX52
81846,MTMRD
51524,TM138
414059,TBC3B
714,C1QC
10634,GA2L1
8514,KCAB2
340204,COLL1
11248,NXPH3
54221,SNTG2
1955,MEGF9
3080,FHR2
657,BMR1A
57526,PCD19
5932,CTIP
51168,MYO15
11340,EXOS8
51422,AAKG2
79957,PAQR6
51263,RM30
126731,CCSAP
11153,FICD
5509,PPR3D
84465,MEG11
254065,BRWD3
58511,DNS2B
140461,ASB8
26750,KS6C1
114898,C1QT2
2048,EPHB2
5126,NEC2
22866,CNKR2
26471,NUPR1
6309,SC5D
401565,CMI2A
26085,KLK13
3908,LAMA2
11189,CELF3
11326,VSIG4
653145,ANXA8
84057,MND1
23543,RFOX2
10733,PLK4
84872,ZC3HA
90342,FR1L5
51430,SUCO
92597,MOB1B
100131211,NEMP2
84305,PYM1
80775,TM177
2348,FOLR1
6441,SFTPD
715,C1R
10941,UD2A1
57600,FNIP2
26259,FBXW8
6401,LYAM2
55726,INT13
1836,S26A2
3084,NRG1
140710,MTCL2
55425,GPAM1
80723,S35G2
80739,G6B
55778,ZN839
80237,ELL3
51616,TAF9B
51411,BIN2
8975,UBP13
9240,PNMA1
64241,ABCG8
26057,ANR17
9427,ECEL1
388677,NT2NA
219493,O5AR1
83998,REG4
55107,ANO1
83752,LONP2
8997,KALRN
6754,SSR4
3142,HLX
7163,TPD52
8567,MADD
259217,HS12A
8110,DPF3
112939,NACC1
84873,AGRG7
128674,PKR2
54503,ZDH13
619373,MBOA4
79705,LRRK1
120796,O56A1
97,ACYP1
3456,IFNB
254122,SNX32
10761,PLAC1
6504,SLAF1
5681,KPSH1
102724594,U2AF1
6938,HTF4
11142,IPKG
64343,AZI2
137392,CBAR1
50700,RDH8
54801,HAUS6
338376,IFNE
374286,CDRT1
9812,DELE1
116285,ACSM1
6939,TCF15
55149,PAPD1
56479,KCNQ5
8120,AP3B2
375061,FA89A
331,XIAP
51241,COX16
23020,U520
92196,DAPL1
55770,EXOC2
131,ADH7
3346,HIS1
79623,GLT14
54482,TRM13
153090,DAB2P
139135,PASD1
51458,RHCG
3932,LCK
8470,SRBS2
53,PPAL
5168,ENPP2
146223,CKLF4
79799,UD2A3
285852,TRML4
23247,KATIP
90459,ERI1
55139,ANKZ1
833,SYCC
11160,ERLN2
57573,ZN471
2050,EPHB4
84517,ACTT3
84618,5NT1A
84229,DRC7
11202,KLK8
26509,MYOF
221468,TM217
4726,NDUS6
85439,STON2
2520,GAST
11061,CNMD
151556,LYCHS
348378,SHL2A
29907,SNX15
89953,KLC4
83744,ZN484
55190,NUD11
85317,BAGE4
1164,CKS2
116984,ARAP2
51090,PLLP
283375,S39A5
94056,SYAP1
50615,IL21R
10880,ACL7B
9801,RM19
79694,MANEA
375287,RBM43
116039,OSR2
388125,C2C4B
83989,ARB2A
2049,EPHB3
265,AMELX
2178,FANCE
56341,ANM8
23114,NFASC
440145,MZT1
390664,C1QT8
8495,LIPB2
85378,GCP6
27164,SALL3
163049,ZN791
163059,ZN433
1592,CP26A
29906,SIA8E
55665,URGCP
166815,TIGD2
5287,P3C2B
326,AIRE
8744,TNFL9
692094,MSMP
158880,UBP51
27087,B3GA1
146862,UN45B
346157,ZN391
54808,DYM
200933,FBSP1
5607,MP2K5
11319,ECD
152816,ODAPH
138804,O13C4
100133093,FM25C
81848,SPY4
26167,PCDB5
127700,OSCP1
51304,ZDHC3
154197,PNDC1
29066,Z3H7A
3760,KCNJ3
79583,TM231
8189,SYMPK
9066,SYT7
23420,NOMO1
9849,Z518A
160777,CCD60
91703,ACY3
8510,MMP23
80267,EDEM3
91452,ACBD5
150275,CC117
81554,RCC1L
816,KCC2B
22850,ADNP2
11332,BACH
1440,CSF3
1841,KTHY
205147,AMER3
339487,ARCH
27243,CHM2A
8569,MKNK1
28964,GIT1
55117,S6A15
79370,B2L14
23191,CYFP1
10200,MPH6
8526,DGKE
58529,MYOZ1
81888,HYI
6635,RUXE
1907,EDN2
27236,ARFP1
26747,NUFP1
22983,MAST1
219959,OR1S1
3981,DNLI4
6343,SECR
10991,S38A3
257160,RN214
65267,WNK3
23542,JIP2
51297,BPIA1
79054,TRPM8
7809,BSND
133558,MRO2B
23559,WBP1
1456,KC1G3
50833,T2R16
54507,ATL4
442186,OR2J3
24139,EMAL2
6697,SPRE
22844,FRPD1
4112,MAGB1
793,CALB1
3614,IMDH1
122060,SLAI1
80975,TMPS5
10426,GCP3
345079,SWAHB
84969,TOX2
53938,PPIL3
83460,EMC6
976,AGRE5
197322,ACSF3
65009,NDRG4
55732,FIRRM
84661,DPY30
23051,ZHX3
54681,P4HTM
391109,O10K1
898,CCNE1
351,A4
84553,FAXC
29785,CP2S1
4122,MA2A2
25797,QPCT
346517,OR6V1
7692,ZN133
79007,DBND1
64101,LRRC4
8165,AKAP1
10782,ZN274
79991,STN1
53904,MYO3A
10445,MCRS1
9075,CLD2
338662,OR8D4
399473,SPRE3
785,CACB4
55220,KLD8A
80270,3BHS7
187,APJ
80114,BICC1
973,CD79A
5441,RPAB5
55709,KBTB4
100131137,BSPH1
147686,ZN418
843,CASPA
145864,HPLN3
57622,LRFN1
25834,MGT4C
51654,CK5P1
79187,FSD1
2956,MSH6
7675,ZN121
5833,PCY2
4793,IKBB
7468,NSD2
57471,ERMIN
4013,VMA5A
8685,MARCO
7060,TSP4
932,MS4A3
10564,BIG2
55184,DZAN1
162968,ZN497
201456,FBX15
132720,F241A
606495,NB5R5
25873,RL36
6764,DEN2B
6943,TCF21
92211,CDHR1
56257,MEPCE
442862,PRY
494115,RMXL1
51162,EGFL7
892,CCNC
83884,ORNT2
79778,MILK2
64769,EAF6
266747,RGDSR
9021,SOCS3
4809,NH2L1
4009,LMX1A
25792,CIZ1
115286,SAMC
254359,ZDH24
644139,PIRT
256949,KANK3
653781,POTEJ
126432,RINL
3060,OREX
2934,GELS
55327,LIN7C
112495,TF3C6
285172,HYCC2
7018,TRFE
337882,KR191
824,CAN2
83650,S35G5
3276,ANM1
495,ATP4A
10587,TRXR2
8756,ADAM7
84072,HORM1
84173,ELMD3
54968,TMM70
3990,LIPC
79501,OR4F5
60672,MIIP
254528,MEIOB
10471,PFD6
55846,ITFG2
54557,SGTB
340719,NANO1
5516,PP2AB
283298,OLFL1
1285,CO4A3
3795,KHK
7161,P73
10232,MSLN
374864,CC178
1404,HPLN1
93649,MYCD
80271,IP3KC
5459,PO4F3
23089,PEG10
144577,KICS2
504190,OR8U9
9139,MTG8R
63908,SNAB
2009,EMAL1
5453,PO3F1
256933,NPB
151449,GDF7
440836,CMA1B
10777,ARP21
28227,P2R3B
1936,EF1D
79884,MAP9
79412,KREM2
9929,JOS1
60676,PAPP2
144811,LACC1
196403,DTX3
4703,NEBU
84455,EFCB7
6340,SCNNG
8943,AP3D1
5618,PRLR
79850,TLC3A
114897,C1QT1
272,AMPD3
933,CD22
10000,AKT3
7572,ZNF24
653308,ASA2B
390072,O52N4
429,ASCL1
5569,IPKA
4969,MIME
222698,NKAPL
3854,K2C6B
131096,KCNH8
4179,MCP
594857,NPS
142689,ASB12
7455,ZAN
4857,NOVA1
4594,MUTA
10865,ARI5A
642968,F163B
1847,DUS5
143379,SMIP5
51205,PPA6
53340,SP17
23371,TENS2
354,KLK3
5156,PGFRA
55194,EVA1B
23210,JMJD6
9227,LRAT
7026,COT2
10499,NCOA2
2982,GCYA1
27303,RBMS3
283659,PRTG
9823,ARMX2
148362,BROX
56606,GTR9
256329,LMTD2
9026,HIP1R
10059,DNM1L
6242,RTKN
124535,HSF5
2042,EPHA3
57147,PACE1
245711,SPDYA
55243,KIRR1
92749,DRC1
64412,GZF1
117579,REL3
4317,MMP8
343450,KCNT2
84678,KDM2B
114795,T132B
2060,EPS15
57531,HACE1
10428,CFDP1
79366,HMGN5
7092,TLL1
7272,TTK
7569,ZN182
9254,CA2D2
29957,SCMC1
6103,RPGR
1428,CRYM
284391,ZN844
221078,NSUN6
7728,ZN175
3918,LAMC2
3642,INSM1
84302,PGAP4
6173,RL36A
6161,RL32
5373,PMM2
284656,EPHAA
1629,ODB2
388931,MFS2B
90957,DHX57
2869,GRK5
64857,PKHG2
6097,RORG
114900,C1QT4
8642,PCD16
59082,CAR18
27185,DISC1
4998,ORC1
54974,THG1
6505,EAA3
2006,ELN
49861,CLD20
51065,RS27L
25898,ZN363
57864,S46A2
344148,NCKP5
50945,TBX22
125150,ZSWM7
5988,RFPL1
2593,GAMT
440107,PKHG7
7549,ZNF2
84419,NMES1
4287,ATX3
60496,ADPPT
55148,UBR7
33,ACADL
51475,CABP2
146779,EFCB3
6284,S10AD
4889,NPY5R
79191,IRX3
353088,ZN429
92400,RBM18
54621,VSI10
8556,CC14A
2549,GAB1
64147,KIF9
11162,NUDT6
266812,NP1L5
2177,FACD2
2475,MTOR
136227,COQA1
10611,PDLI5
50835,TA2R9
8618,CAPS1
6414,SEPP1
9255,AIMP1
7225,TRPC6
1659,DHX8
1644,DDC
2582,GALE
6421,SFPQ
10400,PEMT
84912,S35B4
4355,MPP2
11342,RNF13
4176,MCM7
5424,DPOD1
51426,POLK
4957,ODFP2
4345,OX2G
271,AMPD2
2993,GLPA
2356,FOLC
